,holiday,workingday,temp,atemp,humidity,windspeed,count,weekdaydata,weather_1.0,weather_2.0,season_1.0,season_2.0,season_3.0,day_of_week_0.0,day_of_week_1.0,day_of_week_2.0,day_of_week_3.0,day_of_week_4.0,day_of_week_5.0,month_1.0,month_2.0,month_3.0,month_4.0,month_5.0,month_6.0,month_7.0,month_8.0,month_9.0,month_10.0,month_11.0
138,0.0,1.0,-0.5376920872635015,-0.5582329517425894,-1.7999899435995068,2.902264375933361,1913.0,False,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139,0.0,0.0,0.4451075561734507,0.44871586039254435,1.2345856520437672,0.017146340143536994,4191.0,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140,0.0,1.0,-1.6098371528310857,-1.565181763877723,-0.11790027480895865,-0.780126446531577,1985.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
141,0.0,0.0,1.695943466002299,1.5563595537411914,-1.0675061791338893,-0.3325703592104838,4302.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
142,0.0,0.0,1.0705255110878749,1.0528851476736245,0.2288784673966211,-1.1353901471106416,4744.0,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143,0.0,1.0,0.5344529783040827,0.5494107416060577,-1.023905955058555,1.2014183205815478,6998.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,0.0,1.0,-1.4311463085698217,-1.4644868826642097,0.9875223663074392,0.939086062185185,1526.0,False,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
145,0.0,1.0,0.4451075561734507,0.5494107416060577,-0.13736341483618816,0.6530065036134051,3944.0,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
146,0.0,1.0,0.26641671191218663,0.34802097917903096,1.423524607060783,1.1058284077656453,4123.0,False,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147,0.0,0.0,-0.26965582087160544,-0.15545342688853586,0.4497816186877464,0.23160056492466086,3071.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,0.0,1.0,1.1598709332185069,1.0528851476736245,-1.4657192336766593,-0.33278763806031286,4792.0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
149,0.0,0.0,-1.7885279970923498,-1.76657152630475,0.12474020419716626,-0.581137363414745,1098.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
150,0.0,0.0,-0.0016195544797093877,0.04593633553849087,-1.0500660895037557,0.8595236598213676,5217.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151,0.0,1.0,-0.8057283536553975,-0.8603175953831295,0.5463369309160192,1.9900894210251998,1461.0,False,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
152,0.0,1.0,0.6237984004347147,0.6501056228195711,-0.04435192882075925,-1.07979232377207,8156.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
153,0.0,1.0,-0.26965582087160544,-0.25614830810204925,0.41199940851302547,-1.1434294645543106,7461.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
154,0.0,1.0,0.08772586765092262,0.14663121675200425,-0.8175269104114045,0.9469720063230932,2927.0,False,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
155,0.0,1.0,-1.4311463085698217,-1.4644868826642097,-0.305953273272765,-0.4519714777458711,3095.0,False,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
156,0.0,1.0,1.874634310263563,1.959139078595245,-1.012276903293182,-0.3248505694871512,5463.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
157,0.0,0.0,-0.6270375093941335,-0.5582329517425894,1.4060845174306473,1.964616671159965,1027.0,True,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
158,0.0,0.0,1.695943466002299,1.6570544349547047,-0.8029958277315764,-0.28507575885964936,5531.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,0.0,0.0,-0.7163829315247655,-0.6589278329561027,1.0834428592731729,0.780127411872125,2077.0,True,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,0.0,0.0,-0.8950737757860295,-0.8603175953831295,-0.6925442520860138,0.0012210785619596767,4318.0,True,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161,0.0,1.0,-1.6098371528310857,-1.6658766450912363,-1.282598292560255,0.15230656584592608,3163.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
162,0.0,1.0,-0.35900124300223746,-0.25614830810204925,0.8916018733417016,-0.006818238881709493,6392.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
163,0.0,0.0,-0.9844191979166615,-1.0617073578101561,-0.9192654172777525,0.430244558103529,3663.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,0.0,1.0,-1.0737646200472937,-1.0617073578101561,-2.3987640288888152,-0.04654192507395774,5102.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165,0.0,0.0,0.5344529783040827,0.44871586039254435,1.6153655929922541,0.2871472638279782,4459.0,True,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166,0.0,1.0,0.7131438225653467,0.7508005040330845,-1.2448091063496813,-0.5632693732935216,5895.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
167,0.0,1.0,1.1598709332185069,1.0528851476736245,-0.003660711695730601,-0.49974726249060236,7264.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
168,0.0,0.0,-0.35900124300223746,-0.35684318931556264,-2.648736321575448,1.0740929145818123,6857.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
169,0.0,1.0,-0.8950737757860295,-0.8603175953831295,1.1923806351388422,-0.14974937874268507,1834.0,False,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
170,0.0,1.0,0.8024892446959787,0.7508005040330845,0.6212804840746304,-0.9366950294965194,7328.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
171,0.0,1.0,-0.9844191979166615,-0.8603175953831295,0.4846617979480139,-1.07979232377207,3669.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,0.0,0.0,0.26641671191218663,0.34802097917903096,0.21143837776648636,0.9865934436448336,7965.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
173,0.0,1.0,1.427907199610403,1.3549697913141647,-0.2914221905929375,0.017146340143536994,4326.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
174,0.0,1.0,0.7131438225653467,0.7508005040330845,-0.021100801325864352,0.6846397479267302,7733.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
175,0.0,1.0,-0.26965582087160544,-0.15545342688853586,0.9642642627766921,-0.9207697679149425,4187.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
176,0.0,0.0,-2.503291374137406,-2.572130576012857,-1.63140008516293,-0.24109596343251705,981.0,True,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177,0.0,0.0,-1.2524554643085577,-1.4644868826642097,-1.6604692265584369,2.9499890362428385,2732.0,True,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,0.0,1.0,-0.5376920872635015,-0.35684318931556264,2.2926200816171636,-0.9207697679149425,1607.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,0.0,1.0,1.517252621741035,1.6570544349547047,0.11551788480075172,-0.7698504350455514,4541.0,False,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
180,0.0,1.0,-0.35900124300223746,-0.25614830810204925,-1.0878482996784775,2.504938046249185,5558.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181,0.0,1.0,0.26641671191218663,0.2473260979655176,1.647336765302215,0.1362279309585874,3855.0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
182,0.0,1.0,1.517252621741035,1.455664672527678,-0.2914221905929375,-0.9844196898059969,6211.0,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
183,0.0,1.0,1.517252621741035,1.3549697913141647,-0.5791836694901443,-0.4360462161642941,4266.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
184,0.0,1.0,-0.35900124300223746,-0.35684318931556264,-1.0384370377383825,1.702284412763602,5729.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.0,1.0,-0.8950737757860295,-1.0617073578101561,0.20271833295141947,1.9326638991263032,4094.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
186,0.0,1.0,-0.8950737757860295,-0.8603175953831295,-0.7797447002366825,0.9629483923399237,5847.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
187,0.0,0.0,0.6237984004347147,0.6501056228195711,-0.7216064174456678,0.8120290594705328,7129.0,True,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
188,0.0,1.0,1.2492163553491389,-1.565181763877723,-0.43966295244907433,0.5178974023462699,7148.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
189,0.0,0.0,1.0705255110878749,1.0528851476736245,0.28119873628702136,-1.103859151667824,5191.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,0.0,1.0,-1.2524554643085577,-1.263097120237183,-0.65475506587544,-0.9445809736344271,3831.0,False,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
191,0.0,0.0,0.8918346668266107,0.8514953852465978,0.8974129112064637,-1.2386487252146225,7410.0,True,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192,0.0,1.0,0.08772586765092262,0.2473260979655176,-0.326302369853205,1.4795735916889796,4486.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
193,0.0,0.0,1.1598709332185069,1.153580028887138,0.3393300430421837,0.48599575474786205,4649.0,True,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
194,0.0,0.0,0.4451075561734507,0.44871586039254435,-0.4454739903138355,-1.2864245099593536,7333.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
195,0.0,1.0,0.7131438225653467,0.6501056228195711,0.26956968452164876,-1.1115789413911568,8009.0,False,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
196,0.0,1.0,-0.26965582087160544,-0.15545342688853586,-0.4454739903138355,-0.2453392915585873,5572.0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
197,0.0,1.0,-0.0909649766103414,-0.0547585456750225,-0.09086115984639935,-0.7142014872717262,4765.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
198,0.0,1.0,-1.8778734192229818,-2.06865616994529,-1.23318703062016,2.0757611934018536,1543.0,False,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
199,0.0,1.0,0.7131438225653467,0.7508005040330845,0.7840523286105944,-0.4519203533106172,4010.0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,0.0,1.0,-1.2524554643085577,-1.1624022390236697,-0.08150629576879585,-0.47332871057317066,3784.0,False,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
201,0.0,1.0,-1.0737646200472937,-1.1624022390236697,-0.9744877170826072,0.5814322942580029,5259.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
202,0.0,1.0,0.8918346668266107,0.8514953852465978,1.4671248311361174,0.23176671933923607,5870.0,False,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
203,0.0,0.0,0.9811800889572427,0.9521902664601112,-0.8407850139421507,-1.2308266866207822,5305.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204,1.0,0.0,-0.7163829315247655,-0.7596227141696161,-0.5908057452196657,-0.3007326171561433,1495.0,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
205,0.0,1.0,1.338561777479771,1.3549697913141647,0.12132892266551187,0.3191511602968939,4458.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
206,0.0,0.0,0.5344529783040827,0.5494107416060577,-0.878567224116873,0.4383349999824521,7132.0,True,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
207,0.0,1.0,1.2492163553491389,1.455664672527678,0.7491721493503268,-0.03866876204486342,7112.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
208,0.0,0.0,0.5344529783040827,0.5494107416060577,1.5950164964118139,-1.4372415939582368,5423.0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
209,0.0,1.0,0.17707128978155465,0.2473260979655176,0.21143837776648636,0.5098069604673469,6273.0,False,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
210,0.0,1.0,0.17707128978155465,0.2473260979655176,-0.006562742610185529,-0.8971247166100327,4182.0,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
211,0.0,1.0,-0.7163829315247655,-0.5582329517425894,1.3479462346396365,-1.6439760290160281,3811.0,False,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.0,1.0,0.5344529783040827,0.5494107416060577,-0.39606272837373996,-0.7539251734639745,7870.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
213,0.0,1.0,0.7131438225653467,0.6501056228195711,0.7084809322252973,-0.35653493823573024,6296.0,False,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
214,0.0,1.0,1.517252621741035,1.6570544349547047,-0.2594440422471234,1.201162698405279,6861.0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
215,0.0,1.0,0.9811800889572427,0.9521902664601112,-0.5704636246750775,-1.0003960758228274,7697.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
216,0.0,1.0,1.338561777479771,1.2542749101006514,-0.015282787425251907,-0.5713214718460041,4342.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
217,0.0,0.0,0.5344529783040827,0.5494107416060577,-0.05016296668551941,-0.8970224677395251,5805.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
218,0.0,1.0,-1.2524554643085577,-1.1624022390236697,-0.2756214693880362,0.1902281156954758,3777.0,False,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
219,0.0,0.0,0.35576213404281865,0.34802097917903096,0.34223904999249044,1.1854930589999706,6624.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,0.0,1.0,1.1598709332185069,1.0528851476736245,-2.2941234911080124,1.296688705677114,4968.0,False,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
221,0.0,0.0,-1.5204917307004537,-1.4644868826642097,-1.154706627284558,-0.5155063696576041,2424.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
222,0.0,1.0,-1.8778734192229818,-1.8672664075182632,0.3662854455745191,-0.8780808644779703,1263.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
223,0.0,1.0,0.7131438225653467,0.5494107416060577,1.7548863100333243,-0.9287068364881039,4120.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
224,0.0,1.0,-0.35900124300223746,-0.35684318931556264,-0.21584381817178905,-0.36453591235295935,3141.0,False,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
225,0.0,0.0,1.695943466002299,1.5563595537411914,-1.172146716914692,-0.28497350998914156,4475.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,0.0,0.0,-1.5204917307004537,-1.4644868826642097,-0.8262469552264713,-0.7381149418617188,1787.0,True,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,0.0,1.0,1.338561777479771,1.2542749101006514,0.42071945332809135,-0.6665407325063163,6966.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
228,0.0,1.0,1.517252621741035,1.3549697913141647,-1.302947389140695,0.0566655285947696,6227.0,False,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
229,0.0,1.0,-0.7163829315247655,-0.6589278329561027,0.3567701326723175,-1.3817460194901732,5634.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
230,0.0,0.0,0.7131438225653467,0.6501056228195711,-0.9047273585620722,-0.3088741834703203,7702.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,1.0,0.0,-0.0909649766103414,-0.0547585456750225,0.7520811563006317,-0.22132358809808725,6269.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232,0.0,1.0,-0.26965582087160544,-0.25614830810204925,1.3741063690848372,0.8596386898006885,2914.0,False,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
233,0.0,1.0,-0.5376920872635015,-0.45753807052907597,-0.21584381817178905,0.2395887579330761,2744.0,False,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
234,0.0,0.0,-0.1803103987409734,-0.15545342688853586,-1.7767318400687597,2.2665192424428144,3117.0,True,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
235,0.0,1.0,0.4451075561734507,0.44871586039254435,1.85661784086382,-1.2069132320307898,4352.0,False,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
236,1.0,0.0,1.2492163553491389,1.153580028887138,0.3567701326723175,-0.7618622420371358,4098.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
237,0.0,0.0,-0.44834666513286947,-0.35684318931556264,0.17655819850621984,-0.8094718723672918,6852.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
238,0.0,1.0,1.2492163553491389,1.153580028887138,0.3538611257220108,1.3364762974134292,5743.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,0.0,0.0,-1.0737646200472937,-0.9610124765966428,-0.6169658796648653,-0.14192734014884467,5629.0,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
240,0.0,0.0,-0.0909649766103414,0.04593633553849087,-0.913447403377139,0.001067705256198302,7460.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,0.0,1.0,1.606598043871667,1.6570544349547047,-0.39606272837373996,-0.6824020885438258,5713.0,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
242,0.0,1.0,-0.6270375093941335,-0.5582329517425894,-1.79126989878444,1.400228468174991,6460.0,False,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
243,0.0,0.0,0.8024892446959787,0.7508005040330845,0.5573311634188556,-0.9685455526596733,5046.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,0.0,1.0,-1.3418008864391897,-1.263097120237183,-0.7652066415210022,-0.7776852547482053,3272.0,False,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
245,0.0,1.0,-1.3418008864391897,-1.3637920014506963,-1.561639726642395,-0.28502463442439546,3392.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
246,0.0,1.0,1.427907199610403,1.455664672527678,0.3015408568316095,0.20780214031398955,3974.0,False,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
247,0.0,0.0,-1.0737646200472937,-1.0617073578101561,-0.07051206326595938,-0.18170215077634683,3331.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
248,0.0,0.0,1.338561777479771,1.2542749101006514,-0.38734268355867313,-0.09410043096885987,4881.0,True,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
249,0.0,1.0,1.427907199610403,1.3549697913141647,-0.09376319076085378,-0.44393216030220195,7286.0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
250,0.0,1.0,-0.44834666513286947,-0.45753807052907597,0.0021573022048828336,0.9868107224946624,3709.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,0.0,1.0,0.8024892446959787,0.8514953852465978,0.03703748146515033,-0.6267531407700007,5115.0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
252,0.0,1.0,-1.1631100421779257,-1.263097120237183,-2.230174170452238,0.4621973301371908,2425.0,False,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
253,0.0,1.0,0.26641671191218663,0.2473260979655176,1.1619232626087768,-0.849412837409369,7359.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
254,0.0,1.0,-0.26965582087160544,-0.25614830810204925,-0.5530235350449433,0.0010165808209443921,5062.0,False,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
255,0.0,0.0,-0.0016195544797093877,0.14663121675200425,-1.0268079859730095,1.161592385518792,5041.0,True,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
256,0.0,1.0,-0.0016195544797093877,0.14663121675200425,-0.021100801325864352,-0.038502607630288566,7691.0,False,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
257,0.0,1.0,0.7131438225653467,0.7508005040330845,0.3800212601672114,0.19986507174082785,3767.0,False,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
258,0.0,0.0,0.9811800889572427,0.8514953852465978,-0.2129417872573356,-0.16572576475951595,7865.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
259,0.0,1.0,-1.0737646200472937,-1.0617073578101561,-0.09376319076085378,-0.4837197520385176,5445.0,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
260,0.0,0.0,0.8024892446959787,0.8514953852465978,0.13004896748057876,-0.666425702526995,4906.0,True,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,0.0,1.0,-0.7163829315247655,-0.6589278329561027,0.3654901774873844,1.0661047215733972,2209.0,False,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
262,0.0,1.0,-0.7163829315247655,-0.7596227141696161,0.5736341592051046,2.023205273960887,2935.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
263,0.0,1.0,-0.0016195544797093877,0.14663121675200425,0.3509590948075563,-2.1528686575329385,4985.0,False,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
264,0.0,0.0,0.08772586765092262,0.14663121675200425,-0.6460350210603731,-0.3883343369636303,4714.0,True,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265,0.0,0.0,-2.324600529876142,-2.4714356947993434,-1.376621303774232,0.7127581873163527,986.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,0.0,0.0,0.8918346668266107,0.8514953852465978,1.153203217793708,1.1537575658161383,5976.0,True,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
267,0.0,0.0,0.08772586765092262,0.14663121675200425,0.60093138749419,0.5733418523790799,7852.0,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
268,1.0,0.0,0.35576213404281865,0.34802097917903096,0.6968518804599256,-1.8983712188392292,5117.0,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
269,1.0,0.0,0.8918346668266107,0.8514953852465978,-0.5036052970689959,1.201367196146294,6370.0,False,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
270,0.0,1.0,-2.056564263484246,-2.2700459323723168,-1.343638606265723,2.2346175948444067,2236.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
271,0.0,1.0,-1.6098371528310857,-1.76657152630475,1.5950164964118139,1.316665578752559,506.0,False,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
272,0.0,0.0,0.9811800889572427,0.9521902664601112,-0.3408334525330325,0.22377852633082043,5923.0,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
273,0.0,0.0,-0.7163829315247655,-0.7596227141696161,2.193288307119774,1.9485252551638128,605.0,True,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
274,0.0,0.0,-1.5204917307004537,-1.565181763877723,-1.0471570825534493,-0.030680569036448162,1204.0,True,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
275,0.0,1.0,-0.8950737757860295,-0.9610124765966428,-1.1461121511148284,1.3348658777029325,4862.0,False,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
276,0.0,1.0,-0.1803103987409734,-0.15545342688853586,-0.07632310113071904,-0.3089892134496416,4687.0,False,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
277,0.0,1.0,0.6237984004347147,0.6501056228195711,0.022499422749470026,-1.381797143925427,7804.0,False,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
